Cod_setor;Setor_Precoleta;V202;V203;V204;V205;V206;V207;V208;V209;V210;V211;V212;V213;V214;V215;V216;V217;V218;V219;V220;V221;V222;V223;V224;V225;V226;V227;V228;V229;V230;V231;V232;V233;V234;V235;V236;V237;V238;V239;V240;V241;V242;V243;V244;V245;V246;V247;V248;V249;V250;V251;V252;V253;V254;V255;V256;V257;V258;V259;V260;V261;V262;V263;V264;V265;V266;V267;V268;V269;V270;V271;V272;V273;V274;V275;V276;V277;V278;V279;V280;V281;V282;V283;V284;V285;V286;V287;V288;V289;V290;V291;V292;V293;V294;V295;V296;V297;V298;V299;V300;V301;V302;V303;V304;V305;V306;V307;V308;V309;V310;V311;V312;V313;V314;V315;V316;V317;V318;V319;V320;V321;V322;V323;V324;V325;V326;V327;V328;V329;V330;V331;V332;V333;V334;V335;V336;V337;V338;V339;V340;V341;V342;V343;V344;V345;V346;V347;V348;V349;V350;V351;V352;V353;V354;V355;V356;V357;V358;V359;V360;V361;V362;V363;V364;V365;V366;V367;V368;V369;V370;V371;V372;V373;V374;V375;V376;V377;V378;V379;V380;V381;V382;V383;V384;V385;V386;V387;V388;V389;V390;V391;V392;V393;V394;V395;V396;V397;V398;V399;V400;V401;V402;V403;V404;V405;V406;V407;V408;V409;V410;V411;V412;V413;V414;V415;V416;V417;V418;V419;V420;V421
510020105000017;1;3;1;47;23;0;1;4;0;68;2;0;1;4;0;68;2;0;1;0;4;1;69;0;1;4;0;68;2;0;1;2;2;34;36;0;1;0;4;1;69;0;1;4;0;67;3;1;0;0;4;0;70;0;1;0;4;0;70;0;1;6;1;16;6;14;11;12;5;1;2;1;0;7;0;21;1;24;1;17;0;2;1;1;0;7;0;21;1;24;1;17;0;2;1;1;0;1;6;0;22;0;25;0;17;0;3;0;1;7;0;21;1;24;1;17;0;2;1;1;0;2;5;8;14;14;11;11;6;1;2;0;1;1;6;0;22;0;25;0;17;0;3;0;1;7;0;21;1;24;1;17;0;2;1;1;0;0;7;0;22;0;25;0;17;0;3;0;1;0;7;0;22;0;25;0;17;0;3;0;1;30;13;20;12;40;3;32;0;40;3;32;0;0;43;1;31;40;3;32;0;17;26;19;13;0;43;1;31;41;2;31;1;0;43;0;32;0;43;0;32
510020105000018;1;60;9;132;17;0;0;67;2;147;2;0;0;69;0;149;0;0;0;0;69;0;149;0;0;69;0;149;0;0;0;13;56;39;110;0;0;0;69;0;149;0;0;64;5;135;14;0;0;0;69;0;149;0;0;0;69;0;149;0;0;6;6;49;4;89;10;40;4;6;1;2;1;11;1;53;0;97;2;43;1;7;0;3;0;12;0;53;0;99;0;44;0;7;0;3;0;0;12;0;53;0;99;0;44;0;7;0;3;12;0;53;0;99;0;44;0;7;0;3;0;2;10;13;40;27;72;7;37;2;5;1;2;0;12;0;53;0;99;0;44;0;7;0;3;11;1;49;4;91;8;40;4;5;2;3;0;0;12;0;53;0;99;0;44;0;7;0;3;0;12;0;53;0;99;0;44;0;7;0;3;145;18;47;8;161;2;53;2;163;0;55;0;0;163;0;55;163;0;55;0;41;122;11;44;0;163;0;55;149;14;50;5;0;163;0;55;0;163;0;55
510020105000019;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510020105000020;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510020105000021;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510020105000022;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510020105000023;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510020105000024;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510020105000025;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510020105000026;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510020105000027;1;11;0;140;0;0;0;11;0;140;0;0;0;11;0;140;0;0;0;9;2;128;12;0;0;11;0;140;0;0;0;0;11;0;140;0;0;1;10;4;136;0;0;10;1;107;33;0;0;0;11;0;140;0;0;0;11;0;140;0;0;0;0;3;0;22;0;51;0;66;0;9;0;0;0;3;0;22;0;51;0;66;0;9;0;0;0;3;0;22;0;51;0;66;0;9;0;0;0;3;0;16;6;46;5;63;3;9;0;0;0;3;0;22;0;51;0;66;0;9;0;0;0;0;3;0;22;0;51;0;66;0;9;0;0;0;3;1;21;2;49;2;64;0;9;0;0;2;1;15;7;43;8;50;16;7;2;0;0;0;3;0;22;0;51;0;66;0;9;0;0;0;3;0;22;0;51;0;66;0;9;64;0;87;0;64;0;87;0;64;0;87;0;58;6;79;8;64;0;87;0;0;64;0;87;2;62;3;84;56;8;61;26;0;64;0;87;0;64;0;87
510020105000028;1;3;2;214;32;1;0;5;0;244;2;1;0;5;0;246;0;1;0;0;5;0;246;0;1;5;0;246;0;1;0;0;5;0;246;0;1;0;5;0;246;0;1;1;4;15;231;0;1;0;5;0;246;0;1;0;5;0;246;0;1;11;1;44;6;90;22;52;4;14;0;7;1;12;0;50;0;110;2;56;0;14;0;8;0;12;0;50;0;112;0;56;0;14;0;8;0;0;12;0;50;0;112;0;56;0;14;0;8;12;0;50;0;112;0;56;0;14;0;8;0;0;12;0;50;0;112;0;56;0;14;0;8;0;12;0;50;0;112;0;56;0;14;0;8;0;12;3;47;11;101;2;54;0;14;0;8;0;12;0;50;0;112;0;56;0;14;0;8;0;12;0;50;0;112;0;56;0;14;0;8;157;24;61;10;179;2;71;0;181;0;71;0;0;181;0;71;181;0;71;0;0;181;0;71;0;181;0;71;12;169;4;67;0;181;0;71;0;181;0;71
510020105000029;1;4;0;171;49;0;0;4;0;218;2;0;0;4;0;218;2;0;0;3;1;123;97;0;0;4;0;220;0;0;0;0;4;25;195;0;0;0;4;0;220;0;0;4;0;205;15;0;0;0;4;0;220;0;0;0;4;0;220;0;0;17;8;45;11;59;21;39;9;9;0;6;0;25;0;55;1;80;0;47;1;9;0;6;0;25;0;56;0;78;2;48;0;9;0;6;0;12;13;32;24;43;37;27;21;7;2;5;1;25;0;56;0;80;0;48;0;9;0;6;0;1;24;8;48;13;67;2;46;1;8;0;6;0;25;0;56;0;80;0;48;0;9;0;6;21;4;54;2;75;5;44;4;9;0;6;0;0;25;0;56;0;80;0;48;0;9;0;6;0;25;0;56;0;80;0;48;0;9;0;6;126;33;49;16;158;1;64;1;158;1;64;1;90;69;36;29;159;0;65;0;16;143;9;56;0;159;0;65;148;11;61;4;0;159;0;65;0;159;0;65
510020105000030;1;122;2;45;2;0;0;123;1;47;0;0;0;124;0;47;0;0;0;122;2;47;0;0;0;124;0;47;0;0;0;7;117;2;45;0;0;0;124;0;47;0;0;124;0;47;0;0;0;0;124;0;47;0;0;0;124;0;47;0;0;1;0;8;1;33;1;71;2;54;0;0;0;1;0;9;0;33;1;73;0;54;0;0;0;1;0;9;0;34;0;73;0;54;0;0;0;1;0;9;0;33;1;72;1;54;0;0;0;1;0;9;0;34;0;73;0;54;0;0;0;0;1;0;9;0;34;3;70;6;48;0;0;0;1;0;9;0;34;0;73;0;54;0;0;1;0;9;0;34;0;73;0;54;0;0;0;0;1;0;9;0;34;0;73;0;54;0;0;0;1;0;9;0;34;0;73;0;54;0;0;133;4;34;0;136;1;34;0;137;0;34;0;135;2;34;0;137;0;34;0;6;131;3;31;0;137;0;34;137;0;34;0;0;137;0;34;0;137;0;34
510020105000031;1;0;20;0;209;0;0;19;1;201;8;0;0;20;0;207;2;0;0;0;20;0;209;0;0;12;8;92;117;0;0;2;18;12;197;0;0;0;20;0;209;0;0;6;14;65;144;0;0;0;20;0;209;0;0;0;20;2;207;0;0;0;13;0;63;0;92;0;49;0;8;0;4;13;0;61;2;88;4;47;2;7;1;4;0;13;0;63;0;90;2;49;0;8;0;4;0;0;13;0;63;0;92;0;49;0;8;0;4;6;7;25;38;34;58;30;19;8;0;1;3;0;13;2;61;2;90;8;41;2;6;0;4;0;13;0;63;0;92;0;49;0;8;0;4;4;9;15;48;22;70;25;24;3;5;2;2;0;13;0;63;0;92;0;49;0;8;0;4;0;13;0;63;0;92;2;47;0;8;0;4;0;149;0;80;143;6;77;3;149;0;78;2;0;149;0;80;70;79;34;46;6;143;8;72;0;149;0;80;45;104;26;54;0;149;0;80;1;148;1;79
510020105000032;1;0;189;0;32;0;1;182;7;31;1;1;0;184;5;27;5;1;0;17;172;2;30;0;1;44;145;6;26;1;0;31;158;6;26;1;0;0;189;0;32;0;1;113;76;25;7;0;1;0;189;0;32;0;1;0;189;0;32;0;1;0;12;0;43;0;73;0;62;0;27;0;5;12;0;42;1;71;2;60;2;24;3;5;0;12;0;41;2;70;3;59;3;25;2;5;0;0;12;0;43;4;69;6;56;9;18;0;5;0;12;5;38;11;62;17;45;17;10;1;4;0;12;5;38;7;66;12;50;13;14;1;4;0;12;0;43;0;73;0;62;0;27;0;5;3;9;37;6;49;24;33;29;13;14;3;2;0;12;0;43;0;73;0;62;0;27;0;5;0;12;0;43;0;73;0;62;0;27;0;5;0;179;0;43;173;6;41;2;169;10;43;0;15;164;4;39;43;136;8;35;34;145;4;39;0;179;0;43;112;67;26;17;0;179;0;43;0;179;0;43
510020105000033;1;1;4;68;244;0;2;5;0;305;7;2;0;5;0;299;13;0;2;1;4;23;289;0;2;5;0;280;32;0;2;0;5;19;293;0;2;0;5;0;312;0;2;4;1;115;197;0;2;0;5;0;312;0;2;0;5;0;312;0;2;4;12;11;34;25;94;21;64;7;41;1;5;16;0;43;2;116;3;85;0;47;1;5;1;16;0;42;3;112;7;83;2;46;2;5;1;0;16;2;43;9;110;7;78;6;42;0;6;14;2;41;4;102;17;79;6;45;3;4;2;0;16;4;41;9;110;5;80;1;47;0;6;0;16;0;45;0;119;0;85;0;48;0;6;1;15;12;33;46;73;34;51;23;25;3;3;0;16;0;45;0;119;0;85;0;48;0;6;0;16;0;45;0;119;0;85;0;48;0;6;31;162;38;88;187;6;125;1;183;10;121;5;19;174;5;121;172;21;113;13;11;182;8;118;0;193;0;126;69;124;50;76;0;193;0;126;0;193;0;126
510020105000034;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
510020105000035;1;2;1;103;8;0;5;2;1;103;8;0;5;2;1;106;5;3;2;0;3;0;111;0;5;2;1;104;7;0;5;0;3;22;89;0;5;0;3;0;111;0;5;0;3;88;23;3;2;0;3;0;111;0;5;0;3;0;111;0;5;3;0;16;1;32;6;33;5;20;2;1;0;3;0;15;2;33;5;33;5;20;2;1;0;3;0;17;0;35;3;34;4;21;1;1;0;0;3;0;17;0;38;0;38;0;22;0;1;3;0;16;1;33;5;33;5;20;2;1;0;0;3;2;15;7;31;7;31;6;16;0;1;0;3;0;17;0;38;0;38;0;22;0;1;3;0;14;3;30;8;27;11;16;6;1;0;0;3;0;17;0;38;0;38;0;22;0;1;0;3;0;17;0;38;0;38;0;22;0;1;73;12;32;2;72;13;33;1;78;7;33;1;0;85;0;34;73;12;33;1;16;69;6;28;0;85;0;34;63;22;28;6;0;85;0;34;0;85;0;34
510020105000036;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
510020105000037;1;0;0;0;4;0;7;0;0;1;3;0;7;0;0;1;3;3;4;0;0;0;4;0;7;0;0;0;4;0;7;0;0;0;4;0;7;0;0;0;4;0;7;0;0;1;3;0;7;0;0;0;4;0;7;0;0;0;4;0;7;0;1;0;1;0;5;0;3;0;0;0;1;0;1;0;1;0;5;1;2;0;0;0;1;1;0;0;1;2;3;0;3;0;0;1;0;0;1;0;1;0;5;0;3;0;0;0;1;0;1;0;1;0;5;0;3;0;0;0;1;0;1;0;1;0;5;0;3;0;0;0;1;0;1;0;1;0;5;0;3;0;0;0;1;0;1;0;1;0;5;1;2;0;0;0;1;0;1;0;1;0;5;0;3;0;0;0;1;0;1;0;1;0;5;0;3;0;0;0;1;0;10;0;1;1;9;0;1;3;7;1;0;0;10;0;1;0;10;0;1;0;10;0;1;0;10;0;1;1;9;0;1;0;10;0;1;0;10;0;1
510020105000038;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510020105000039;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510020105000040;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510020105000041;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510020115000001;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
510020115000002;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510020115000003;2;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
510020115000005;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
